LOCATION CODE,COUNTY,AREA NAME,REGION,SCHOOL YEARS,NO. OVERWEIGHT,PCT OVERWEIGHT,NO. OBESE,PCT OBESE,NO. OVERWEIGHT OR OBESE,PCT OVERWEIGHT OR OBESE,GRADE LEVEL,AREA TYPE,STREET ADDRESS,CITY,STATE,ZIP CODE,Location 1
490804,RENSSELAER,WYNANSKILL UNION FREE SCHOOL,NORTHEASTERN NEW YORK,2010-2012,18,16.10%,30,26.80%,48,42.90%,DISTRICT TOTAL,SCHOOL DISTRICT,EAST AVE,WYNANTSKILL,NY,12198,"(42.6689, -73.6296)"
490804,RENSSELAER,WYNANSKILL UNION FREE SCHOOL,NORTHEASTERN NEW YORK,2010-2012,12,15.80%,18,23.70%,30,39.50%,ELEMENTARY,SCHOOL DISTRICT,EAST AVE,WYNANTSKILL,NY,12198,"(42.6689, -73.6296)"
490804,RENSSELAER,WYNANSKILL UNION FREE SCHOOL,NORTHEASTERN NEW YORK,2010-2012,,,9,64.30%,9,64.30%,MIDDLE/HIGH,SCHOOL DISTRICT,EAST AVE,WYNANTSKILL,NY,12198,"(42.6689, -73.6296)"
491200,RENSSELAER,RENSSELAER CITY SCHOOLS,NORTHEASTERN NEW YORK,2010-2012,15,6.60%,60,26.20%,75,32.80%,DISTRICT TOTAL,SCHOOL DISTRICT,25 VAN RENSSELAER DR,RENSSELAER,NY,12144,"(42.6586, -73.7249)"
491200,RENSSELAER,RENSSELAER CITY SCHOOLS,NORTHEASTERN NEW YORK,2010-2012,5,4.70%,17,15.90%,22,20.60%,ELEMENTARY,SCHOOL DISTRICT,25 VAN RENSSELAER DR,RENSSELAER,NY,12144,"(42.6586, -73.7249)"
491200,RENSSELAER,RENSSELAER CITY SCHOOLS,NORTHEASTERN NEW YORK,2010-2012,10,8.20%,43,35.20%,53,43.40%,MIDDLE/HIGH,SCHOOL DISTRICT,25 VAN RENSSELAER DR,RENSSELAER,NY,12144,"(42.6586, -73.7249)"
491302,RENSSELAER,AVERILL PARK CENTRAL SCHOOL,NORTHEASTERN NEW YORK,2010-2012,150,15.20%,169,17.10%,319,32.30%,DISTRICT TOTAL,SCHOOL DISTRICT,8439 MILLER HILL RD,AVERILL PARK,NY,12018,"(42.6382, -73.5427)"
491302,RENSSELAER,AVERILL PARK CENTRAL SCHOOL,NORTHEASTERN NEW YORK,2010-2012,71,13.50%,87,16.60%,158,30.20%,ELEMENTARY,SCHOOL DISTRICT,8439 MILLER HILL RD,AVERILL PARK,NY,12018,"(42.6382, -73.5427)"
491302,RENSSELAER,AVERILL PARK CENTRAL SCHOOL,NORTHEASTERN NEW YORK,2010-2012,79,17.10%,82,17.70%,161,34.80%,MIDDLE/HIGH,SCHOOL DISTRICT,8439 MILLER HILL RD,AVERILL PARK,NY,12018,"(42.6382, -73.5427)"
491401,RENSSELAER,HOOSIC VALLEY CENTRAL SCHOOL,NORTHEASTERN NEW YORK,2010-2012,53,18.20%,52,17.80%,105,36%,DISTRICT TOTAL,SCHOOL DISTRICT,2 PLEASANT AVE,SCHAGHTICOKE,NY,12154,"(42.9073, -73.5808)"
491401,RENSSELAER,HOOSIC VALLEY CENTRAL SCHOOL,NORTHEASTERN NEW YORK,2010-2012,33,16.60%,41,20.60%,74,37.20%,ELEMENTARY,SCHOOL DISTRICT,2 PLEASANT AVE,SCHAGHTICOKE,NY,12154,"(42.9073, -73.5808)"
491401,RENSSELAER,HOOSIC VALLEY CENTRAL SCHOOL,NORTHEASTERN NEW YORK,2010-2012,15,21.40%,7,10%,22,31.40%,MIDDLE/HIGH,SCHOOL DISTRICT,2 PLEASANT AVE,SCHAGHTICOKE,NY,12154,"(42.9073, -73.5808)"
491501,RENSSELAER,SCHODACK CENTRAL SCHOOL,NORTHEASTERN NEW YORK,2010-2012,48,14.30%,48,14.30%,96,28.70%,DISTRICT TOTAL,SCHOOL DISTRICT,1216 MAPLE HILL RD,CASTLETON,NY,12033,"(42.5243, -73.712)"
491501,RENSSELAER,SCHODACK CENTRAL SCHOOL,NORTHEASTERN NEW YORK,2010-2012,31,19%,18,11%,49,30.10%,ELEMENTARY,SCHOOL DISTRICT,1216 MAPLE HILL RD,CASTLETON,NY,12033,"(42.5243, -73.712)"
491501,RENSSELAER,SCHODACK CENTRAL SCHOOL,NORTHEASTERN NEW YORK,2010-2012,17,9.90%,30,17.40%,47,27.30%,MIDDLE/HIGH,SCHOOL DISTRICT,1216 MAPLE HILL RD,CASTLETON,NY,12033,"(42.5243, -73.712)"
491700,RENSSELAER,TROY CITY SCHOOLS,NORTHEASTERN NEW YORK,2010-2012,122,14%,117,13.50%,239,27.50%,DISTRICT TOTAL,SCHOOL DISTRICT,2920 5TH AVE,TROY,NY,12180,"(42.7466, -73.6832)"
491700,RENSSELAER,TROY CITY SCHOOLS,NORTHEASTERN NEW YORK,2010-2012,65,13.30%,31,6.30%,96,19.60%,ELEMENTARY,SCHOOL DISTRICT,2920 5TH AVE,TROY,NY,12180,"(42.7466, -73.6832)"
491700,RENSSELAER,TROY CITY SCHOOLS,NORTHEASTERN NEW YORK,2010-2012,57,15%,86,22.60%,143,37.60%,MIDDLE/HIGH,SCHOOL DISTRICT,2920 5TH AVE,TROY,NY,12180,"(42.7466, -73.6832)"
500000,N/A,NEW YORK - PENN,NEW YORK - PENN,2010-2012,2327,16.40%,2716,19.10%,5043,35.40%,DISTRICT TOTAL,REGION,,,,,
500000,N/A,NEW YORK - PENN,NEW YORK - PENN,2010-2012,1321,16.30%,1419,17.50%,2740,33.80%,ELEMENTARY,REGION,,,,,
500000,N/A,NEW YORK - PENN,NEW YORK - PENN,2010-2012,983,16.40%,1247,20.80%,2230,37.30%,MIDDLE/HIGH,REGION,,,,,
500101,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL,HUDSON VALLEY,2010-2012,311,15%,289,14%,600,29%,DISTRICT TOTAL,SCHOOL DISTRICT,62 OLD MIDDLETOWN RD,NEW CITY,NY,10956,"(41.1259, -74.0043)"
500101,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL,HUDSON VALLEY,2010-2012,181,14.50%,176,14.10%,357,28.60%,ELEMENTARY,SCHOOL DISTRICT,62 OLD MIDDLETOWN RD,NEW CITY,NY,10956,"(41.1259, -74.0043)"
500101,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL,HUDSON VALLEY,2010-2012,130,15.90%,113,13.80%,243,29.70%,MIDDLE/HIGH,SCHOOL DISTRICT,62 OLD MIDDLETOWN RD,NEW CITY,NY,10956,"(41.1259, -74.0043)"
500108,ROCKLAND,NANUET UNION FREE SCHOOL,HUDSON VALLEY,2010-2012,87,15.30%,113,19.80%,200,35.10%,DISTRICT TOTAL,SCHOOL DISTRICT,101 CHURCH ST,NANUET,NY,10954,"(41.0896, -74.0047)"
500108,ROCKLAND,NANUET UNION FREE SCHOOL,HUDSON VALLEY,2010-2012,47,14%,69,20.60%,116,34.60%,ELEMENTARY,SCHOOL DISTRICT,101 CHURCH ST,NANUET,NY,10954,"(41.0896, -74.0047)"
500108,ROCKLAND,NANUET UNION FREE SCHOOL,HUDSON VALLEY,2010-2012,40,17%,44,18.70%,84,35.70%,MIDDLE/HIGH,SCHOOL DISTRICT,101 CHURCH ST,NANUET,NY,10954,"(41.0896, -74.0047)"
500201,ROCKLAND,HAVERSTRAW-STONEY POINT CSD,HUDSON VALLEY,2010-2012,374,15.70%,445,18.70%,819,34.40%,DISTRICT TOTAL,SCHOOL DISTRICT,65 CHAPEL ST,GARNERVILLE,NY,10923,"(41.211, -73.9932)"
500201,ROCKLAND,HAVERSTRAW-STONEY POINT CSD,HUDSON VALLEY,2010-2012,189,14.60%,247,19.10%,436,33.70%,ELEMENTARY,SCHOOL DISTRICT,65 CHAPEL ST,GARNERVILLE,NY,10923,"(41.211, -73.9932)"
500201,ROCKLAND,HAVERSTRAW-STONEY POINT CSD,HUDSON VALLEY,2010-2012,185,17%,198,18.10%,383,35.10%,MIDDLE/HIGH,SCHOOL DISTRICT,65 CHAPEL ST,GARNERVILLE,NY,10923,"(41.211, -73.9932)"
500301,ROCKLAND,SO ORANGETOWN CENT SCH,HUDSON VALLEY,2010-2012,245,18.70%,235,17.90%,480,36.60%,DISTRICT TOTAL,SCHOOL DISTRICT,160 VAN WYCK RD,BLAUVELT,NY,10913,"(41.0617, -73.971)"
500301,ROCKLAND,SO ORANGETOWN CENT SCH,HUDSON VALLEY,2010-2012,119,15.70%,147,19.40%,266,35.10%,ELEMENTARY,SCHOOL DISTRICT,160 VAN WYCK RD,BLAUVELT,NY,10913,"(41.0617, -73.971)"
500301,ROCKLAND,SO ORANGETOWN CENT SCH,HUDSON VALLEY,2010-2012,126,22.80%,88,15.90%,214,38.80%,MIDDLE/HIGH,SCHOOL DISTRICT,160 VAN WYCK RD,BLAUVELT,NY,10913,"(41.0617, -73.971)"
500304,ROCKLAND,NYACK UNION FREE SCHOOL,HUDSON VALLEY,2010-2012,90,13.60%,126,19.10%,216,32.70%,DISTRICT TOTAL,SCHOOL DISTRICT,13A DICKINSON AVE,NYACK,NY,10960,"(41.0912, -73.9351)"
500304,ROCKLAND,NYACK UNION FREE SCHOOL,HUDSON VALLEY,2010-2012,80,15.20%,116,22.10%,196,37.30%,ELEMENTARY,SCHOOL DISTRICT,13A DICKINSON AVE,NYACK,NY,10960,"(41.0912, -73.9351)"
500304,ROCKLAND,NYACK UNION FREE SCHOOL,HUDSON VALLEY,2010-2012,10,7.40%,10,7.40%,20,14.80%,MIDDLE/HIGH,SCHOOL DISTRICT,13A DICKINSON AVE,NYACK,NY,10960,"(41.0912, -73.9351)"
500308,ROCKLAND,PEARL RIVER UNION FREE SCHOOL,HUDSON VALLEY,2010-2012,132,17%,93,12%,225,29%,DISTRICT TOTAL,SCHOOL DISTRICT,275 E CENTRAL AVE,PEARL RIVER,NY,10965,"(41.0602, -74.0097)"
500308,ROCKLAND,PEARL RIVER UNION FREE SCHOOL,HUDSON VALLEY,2010-2012,77,17.70%,56,12.80%,133,30.50%,ELEMENTARY,SCHOOL DISTRICT,275 E CENTRAL AVE,PEARL RIVER,NY,10965,"(41.0602, -74.0097)"
500308,ROCKLAND,PEARL RIVER UNION FREE SCHOOL,HUDSON VALLEY,2010-2012,55,16.30%,37,10.90%,92,27.20%,MIDDLE/HIGH,SCHOOL DISTRICT,275 E CENTRAL AVE,PEARL RIVER,NY,10965,"(41.0602, -74.0097)"
500401,ROCKLAND,RAMAPO CENTRAL SCHOOLS,HUDSON VALLEY,2010-2012,293,17.60%,185,11.10%,478,28.70%,DISTRICT TOTAL,SCHOOL DISTRICT,45 MOUNTAIN AVE,HILLBURN,NY,10931,"(41.1251, -74.1698)"
500401,ROCKLAND,RAMAPO CENTRAL SCHOOLS,HUDSON VALLEY,2010-2012,100,13%,82,10.70%,182,23.70%,ELEMENTARY,SCHOOL DISTRICT,45 MOUNTAIN AVE,HILLBURN,NY,10931,"(41.1251, -74.1698)"
500401,ROCKLAND,RAMAPO CENTRAL SCHOOLS,HUDSON VALLEY,2010-2012,193,24.50%,103,13.10%,296,37.60%,MIDDLE/HIGH,SCHOOL DISTRICT,45 MOUNTAIN AVE,HILLBURN,NY,10931,"(41.1251, -74.1698)"
500402,ROCKLAND,EAST RAMAPO CENTRAL SCHOOL,HUDSON VALLEY,2010-2012,322,17.70%,420,23%,742,40.70%,DISTRICT TOTAL,SCHOOL DISTRICT,105 S MADISON AVE,SPRING VALLEY,NY,10977,"(41.1031, -74.0485)"
500402,ROCKLAND,EAST RAMAPO CENTRAL SCHOOL,HUDSON VALLEY,2010-2012,137,14.60%,250,26.70%,387,41.30%,ELEMENTARY,SCHOOL DISTRICT,105 S MADISON AVE,SPRING VALLEY,NY,10977,"(41.1031, -74.0485)"
500402,ROCKLAND,EAST RAMAPO CENTRAL SCHOOL,HUDSON VALLEY,2010-2012,185,20.90%,170,19.20%,355,40.10%,MIDDLE/HIGH,SCHOOL DISTRICT,105 S MADISON AVE,SPRING VALLEY,NY,10977,"(41.1031, -74.0485)"
510101,ST. LAWRENCE,BRASHER FALLS CENT SCH DIST,CENTRAL NEW YORK,2010-2012,82,21%,124,31.80%,206,52.80%,DISTRICT TOTAL,SCHOOL DISTRICT,1039 STATE HWY 11C,BRASHER FALLS,NY,13613,"(44.8016, -74.7647)"
510101,ST. LAWRENCE,BRASHER FALLS CENT SCH DIST,CENTRAL NEW YORK,2010-2012,56,22.50%,73,29.30%,129,51.80%,ELEMENTARY,SCHOOL DISTRICT,1039 STATE HWY 11C,BRASHER FALLS,NY,13613,"(44.8016, -74.7647)"
510101,ST. LAWRENCE,BRASHER FALLS CENT SCH DIST,CENTRAL NEW YORK,2010-2012,27,19.40%,38,27.30%,65,46.80%,MIDDLE/HIGH,SCHOOL DISTRICT,1039 STATE HWY 11C,BRASHER FALLS,NY,13613,"(44.8016, -74.7647)"
510201,ST. LAWRENCE,CANTON CENTRAL SCHOOL,CENTRAL NEW YORK,2010-2012,79,16%,108,21.90%,187,37.90%,DISTRICT TOTAL,SCHOOL DISTRICT,99 STATE ST,CANTON,NY,13617,"(44.6056, -75.1678)"
510201,ST. LAWRENCE,CANTON CENTRAL SCHOOL,CENTRAL NEW YORK,2010-2012,53,17.20%,52,16.90%,105,34.10%,ELEMENTARY,SCHOOL DISTRICT,99 STATE ST,CANTON,NY,13617,"(44.6056, -75.1678)"
510201,ST. LAWRENCE,CANTON CENTRAL SCHOOL,CENTRAL NEW YORK,2010-2012,26,16.70%,26,16.70%,52,33.30%,MIDDLE/HIGH,SCHOOL DISTRICT,99 STATE ST,CANTON,NY,13617,"(44.6056, -75.1678)"
510401,ST. LAWRENCE,CLIFTON FINE CENTRAL SCHOOL DISTRICT,CENTRAL NEW YORK,2010-2012,30,22.10%,32,23.50%,62,45.60%,DISTRICT TOTAL,SCHOOL DISTRICT,11 HALL AVE,STAR LAKE,NY,13690,"(44.16, -75.0387)"
510401,ST. LAWRENCE,CLIFTON FINE CENTRAL SCHOOL DISTRICT,CENTRAL NEW YORK,2010-2012,19,20.20%,19,20.20%,38,40.40%,ELEMENTARY,SCHOOL DISTRICT,11 HALL AVE,STAR LAKE,NY,13690,"(44.16, -75.0387)"
510401,ST. LAWRENCE,CLIFTON FINE CENTRAL SCHOOL DISTRICT,CENTRAL NEW YORK,2010-2012,11,34.40%,9,28.10%,20,62.50%,MIDDLE/HIGH,SCHOOL DISTRICT,11 HALL AVE,STAR LAKE,NY,13690,"(44.16, -75.0387)"
510501,ST. LAWRENCE,COLTON PIERREPT CENT SCH,CENTRAL NEW YORK,2010-2012,21,17.10%,32,26%,53,43.10%,DISTRICT TOTAL,SCHOOL DISTRICT,4921 STATE HWY 56,COLTON,NY,13625,"(44.5586, -74.9477)"
510501,ST. LAWRENCE,COLTON PIERREPT CENT SCH,CENTRAL NEW YORK,2010-2012,17,20%,19,22.40%,36,42.40%,ELEMENTARY,SCHOOL DISTRICT,4921 STATE HWY 56,COLTON,NY,13625,"(44.5586, -74.9477)"
510501,ST. LAWRENCE,COLTON PIERREPT CENT SCH,CENTRAL NEW YORK,2010-2012,,,6,23.10%,6,23.10%,MIDDLE/HIGH,SCHOOL DISTRICT,4921 STATE HWY 56,COLTON,NY,13625,"(44.5586, -74.9477)"
511101,ST. LAWRENCE,GOUVERNEUR CENTRAL SCHOOL,CENTRAL NEW YORK,2010-2012,104,19.40%,104,19.40%,208,38.80%,DISTRICT TOTAL,SCHOOL DISTRICT,133 E BARNEY ST,GOUVERNEUR,NY,13642,"(44.3407, -75.4655)"
511101,ST. LAWRENCE,GOUVERNEUR CENTRAL SCHOOL,CENTRAL NEW YORK,2010-2012,62,20.10%,52,16.80%,114,36.90%,ELEMENTARY,SCHOOL DISTRICT,133 E BARNEY ST,GOUVERNEUR,NY,13642,"(44.3407, -75.4655)"
511101,ST. LAWRENCE,GOUVERNEUR CENTRAL SCHOOL,CENTRAL NEW YORK,2010-2012,42,18.80%,52,23.30%,94,42.20%,MIDDLE/HIGH,SCHOOL DISTRICT,133 E BARNEY ST,GOUVERNEUR,NY,13642,"(44.3407, -75.4655)"
511201,ST. LAWRENCE,HAMMOND CENTRAL SCHOOL,CENTRAL NEW YORK,2010-2012,14,15.70%,24,27%,38,42.70%,DISTRICT TOTAL,SCHOOL DISTRICT,51 S MAIN ST,HAMMOND,NY,13646,"(44.4461, -75.6963)"
511201,ST. LAWRENCE,HAMMOND CENTRAL SCHOOL,CENTRAL NEW YORK,2010-2012,,,15,31.30%,15,31.30%,ELEMENTARY,SCHOOL DISTRICT,51 S MAIN ST,HAMMOND,NY,13646,"(44.4461, -75.6963)"
511201,ST. LAWRENCE,HAMMOND CENTRAL SCHOOL,CENTRAL NEW YORK,2010-2012,,,6,28.60%,6,28.60%,MIDDLE/HIGH,SCHOOL DISTRICT,51 S MAIN ST,HAMMOND,NY,13646,"(44.4461, -75.6963)"
511301,ST. LAWRENCE,HERMON DEKALB CENTRAL SCHOOL,CENTRAL NEW YORK,2010-2012,15,13.90%,30,27.80%,45,41.70%,DISTRICT TOTAL,SCHOOL DISTRICT,709 E DEKALB RD,DEKALB JUNCTION,NY,13630,"(44.4835, -75.3037)"
511301,ST. LAWRENCE,HERMON DEKALB CENTRAL SCHOOL,CENTRAL NEW YORK,2010-2012,6,10.70%,17,30.40%,23,41.10%,ELEMENTARY,SCHOOL DISTRICT,709 E DEKALB RD,DEKALB JUNCTION,NY,13630,"(44.4835, -75.3037)"
511301,ST. LAWRENCE,HERMON DEKALB CENTRAL SCHOOL,CENTRAL NEW YORK,2010-2012,7,15.90%,13,29.50%,20,45.50%,MIDDLE/HIGH,SCHOOL DISTRICT,709 E DEKALB RD,DEKALB JUNCTION,NY,13630,"(44.4835, -75.3037)"
511602,ST. LAWRENCE,LISBON CENTRAL SCHOOL,CENTRAL NEW YORK,2010-2012,41,15.40%,58,21.70%,99,37.10%,DISTRICT TOTAL,SCHOOL DISTRICT,6866 COUNTY RT 10,LISBON,NY,13658,"(44.7231, -75.323)"
511602,ST. LAWRENCE,LISBON CENTRAL SCHOOL,CENTRAL NEW YORK,2010-2012,25,13.90%,33,18.30%,58,32.20%,ELEMENTARY,SCHOOL DISTRICT,6866 COUNTY RT 10,LISBON,NY,13658,"(44.7231, -75.323)"
511602,ST. LAWRENCE,LISBON CENTRAL SCHOOL,CENTRAL NEW YORK,2010-2012,16,18%,25,28.10%,41,46.10%,MIDDLE/HIGH,SCHOOL DISTRICT,6866 COUNTY RT 10,LISBON,NY,13658,"(44.7231, -75.323)"
511901,ST. LAWRENCE,MADRID WADDINGTON CENTRAL SCHOOL,CENTRAL NEW YORK,2010-2012,62,19.70%,71,22.60%,133,42.40%,DISTRICT TOTAL,SCHOOL DISTRICT,2582 STATE HWY 345,MADRID,NY,13660,"(44.7878, -75.1551)"
511901,ST. LAWRENCE,MADRID WADDINGTON CENTRAL SCHOOL,CENTRAL NEW YORK,2010-2012,51,23.90%,50,23.50%,101,47.40%,ELEMENTARY,SCHOOL DISTRICT,2582 STATE HWY 345,MADRID,NY,13660,"(44.7878, -75.1551)"
511901,ST. LAWRENCE,MADRID WADDINGTON CENTRAL SCHOOL,CENTRAL NEW YORK,2010-2012,21,18.90%,21,18.90%,42,37.80%,MIDDLE/HIGH,SCHOOL DISTRICT,2582 STATE HWY 345,MADRID,NY,13660,"(44.7878, -75.1551)"
512001,ST. LAWRENCE,MASSENA CENTRAL SCHOOL,CENTRAL NEW YORK,2010-2012,215,19.80%,340,31.30%,555,51.20%,DISTRICT TOTAL,SCHOOL DISTRICT,84 NIGHTENGALE AVE,MASSENA,NY,13662,"(44.9218, -74.898)"
512001,ST. LAWRENCE,MASSENA CENTRAL SCHOOL,CENTRAL NEW YORK,2010-2012,131,19.40%,187,27.60%,318,47%,ELEMENTARY,SCHOOL DISTRICT,84 NIGHTENGALE AVE,MASSENA,NY,13662,"(44.9218, -74.898)"
512001,ST. LAWRENCE,MASSENA CENTRAL SCHOOL,CENTRAL NEW YORK,2010-2012,84,20.80%,153,37.90%,237,58.70%,MIDDLE/HIGH,SCHOOL DISTRICT,84 NIGHTENGALE AVE,MASSENA,NY,13662,"(44.9218, -74.898)"
512101,ST. LAWRENCE,MORRISTOWN CENTRAL SCHOOL,CENTRAL NEW YORK,2010-2012,25,18.90%,25,18.90%,50,37.90%,DISTRICT TOTAL,SCHOOL DISTRICT,408 GOUVERNEUR ST,MORRISTOWN,NY,13664,"(44.5868, -75.6476)"
512101,ST. LAWRENCE,MORRISTOWN CENTRAL SCHOOL,CENTRAL NEW YORK,2010-2012,18,20.70%,12,13.80%,30,34.50%,ELEMENTARY,SCHOOL DISTRICT,408 GOUVERNEUR ST,MORRISTOWN,NY,13664,"(44.5868, -75.6476)"
512101,ST. LAWRENCE,MORRISTOWN CENTRAL SCHOOL,CENTRAL NEW YORK,2010-2012,,,11,36.70%,11,36.70%,MIDDLE/HIGH,SCHOOL DISTRICT,408 GOUVERNEUR ST,MORRISTOWN,NY,13664,"(44.5868, -75.6476)"
512201,ST. LAWRENCE,NORWOOD NORFOLK CENTRAL SCHOOL,CENTRAL NEW YORK,2010-2012,62,18.10%,88,25.70%,150,43.70%,DISTRICT TOTAL,SCHOOL DISTRICT,7852 STATE HWY 56,NORWOOD,NY,13668,"(44.7742, -74.9899)"
512201,ST. LAWRENCE,NORWOOD NORFOLK CENTRAL SCHOOL,CENTRAL NEW YORK,2010-2012,32,15.50%,47,22.70%,79,38.20%,ELEMENTARY,SCHOOL DISTRICT,7852 STATE HWY 56,NORWOOD,NY,13668,"(44.7742, -74.9899)"
512201,ST. LAWRENCE,NORWOOD NORFOLK CENTRAL SCHOOL,CENTRAL NEW YORK,2010-2012,30,22.10%,41,30.10%,71,52.20%,MIDDLE/HIGH,SCHOOL DISTRICT,7852 STATE HWY 56,NORWOOD,NY,13668,"(44.7742, -74.9899)"
512300,ST. LAWRENCE,OGDENSBURG CITY SCHOOLS,CENTRAL NEW YORK,2010-2012,60,15.20%,79,19.90%,139,35.10%,DISTRICT TOTAL,SCHOOL DISTRICT,1100 STATE ST,OGDENSBURG,NY,13669,"(44.689, -75.486)"
512300,ST. LAWRENCE,OGDENSBURG CITY SCHOOLS,CENTRAL NEW YORK,2010-2012,44,15.40%,45,15.80%,89,31.20%,ELEMENTARY,SCHOOL DISTRICT,1100 STATE ST,OGDENSBURG,NY,13669,"(44.689, -75.486)"
512300,ST. LAWRENCE,OGDENSBURG CITY SCHOOLS,CENTRAL NEW YORK,2010-2012,16,16%,34,34%,50,50%,MIDDLE/HIGH,SCHOOL DISTRICT,1100 STATE ST,OGDENSBURG,NY,13669,"(44.689, -75.486)"
512404,ST. LAWRENCE,HEUVELTON CENTRAL SCHOOL,CENTRAL NEW YORK,2010-2012,37,22.60%,43,26.20%,80,48.80%,DISTRICT TOTAL,SCHOOL DISTRICT,87 WASHINGTON ST,HEUVELTON,NY,13654,"(44.6217, -75.4088)"
512404,ST. LAWRENCE,HEUVELTON CENTRAL SCHOOL,CENTRAL NEW YORK,2010-2012,23,28%,16,19.50%,39,47.60%,ELEMENTARY,SCHOOL DISTRICT,87 WASHINGTON ST,HEUVELTON,NY,13654,"(44.6217, -75.4088)"
512404,ST. LAWRENCE,HEUVELTON CENTRAL SCHOOL,CENTRAL NEW YORK,2010-2012,14,19.20%,18,24.70%,32,43.80%,MIDDLE/HIGH,SCHOOL DISTRICT,87 WASHINGTON ST,HEUVELTON,NY,13654,"(44.6217, -75.4088)"
512501,ST. LAWRENCE,PARISHVL HOPKINTON CENT SCH,CENTRAL NEW YORK,2010-2012,38,18.10%,55,26.20%,93,44.30%,DISTRICT TOTAL,SCHOOL DISTRICT,12 COUNTY RT 47,PARISHVILLE,NY,13672,"(44.5787, -74.7725)"
512501,ST. LAWRENCE,PARISHVL HOPKINTON CENT SCH,CENTRAL NEW YORK,2010-2012,22,16.10%,34,24.80%,56,40.90%,ELEMENTARY,SCHOOL DISTRICT,12 COUNTY RT 47,PARISHVILLE,NY,13672,"(44.5787, -74.7725)"
512501,ST. LAWRENCE,PARISHVL HOPKINTON CENT SCH,CENTRAL NEW YORK,2010-2012,16,21.90%,21,28.80%,37,50.70%,MIDDLE/HIGH,SCHOOL DISTRICT,12 COUNTY RT 47,PARISHVILLE,NY,13672,"(44.5787, -74.7725)"
512902,ST. LAWRENCE,POTSDAM CENTRAL SCHOOL,CENTRAL NEW YORK,2010-2012,106,18.50%,106,18.50%,212,37.10%,DISTRICT TOTAL,SCHOOL DISTRICT,29 LEROY ST,POTSDAM,NY,13676,"(44.674, -74.9818)"
512902,ST. LAWRENCE,POTSDAM CENTRAL SCHOOL,CENTRAL NEW YORK,2010-2012,56,16.90%,56,16.90%,112,33.70%,ELEMENTARY,SCHOOL DISTRICT,29 LEROY ST,POTSDAM,NY,13676,"(44.674, -74.9818)"
512902,ST. LAWRENCE,POTSDAM CENTRAL SCHOOL,CENTRAL NEW YORK,2010-2012,50,21.80%,49,21.40%,99,43.20%,MIDDLE/HIGH,SCHOOL DISTRICT,29 LEROY ST,POTSDAM,NY,13676,"(44.674, -74.9818)"
513102,ST. LAWRENCE,EDWARDS-KNOX CENTRAL SCHOOL,CENTRAL NEW YORK,2010-2012,36,19.40%,32,17.20%,68,36.60%,DISTRICT TOTAL,SCHOOL DISTRICT,2512 COUNTY HWY 24,RUSSELL,NY,13684,"(44.364, -75.2036)"
513102,ST. LAWRENCE,EDWARDS-KNOX CENTRAL SCHOOL,CENTRAL NEW YORK,2010-2012,27,19.70%,39,28.50%,66,48.20%,ELEMENTARY,SCHOOL DISTRICT,2512 COUNTY HWY 24,RUSSELL,NY,13684,"(44.364, -75.2036)"
513102,ST. LAWRENCE,EDWARDS-KNOX CENTRAL SCHOOL,CENTRAL NEW YORK,2010-2012,14,17.10%,25,30.50%,39,47.60%,MIDDLE/HIGH,SCHOOL DISTRICT,2512 COUNTY HWY 24,RUSSELL,NY,13684,"(44.364, -75.2036)"
520101,SARATOGA,BURNT HILLS BALLSTON LAKE CENT,NORTHEASTERN NEW YORK,2010-2012,149,15.20%,128,13%,277,28.20%,DISTRICT TOTAL,SCHOOL DISTRICT,50 CYPRESS DR,SCOTIA,NY,12302,"(42.878, -73.9432)"
520101,SARATOGA,BURNT HILLS BALLSTON LAKE CENT,NORTHEASTERN NEW YORK,2010-2012,74,14.40%,65,12.60%,139,27%,ELEMENTARY,SCHOOL DISTRICT,50 CYPRESS DR,SCOTIA,NY,12302,"(42.878, -73.9432)"
520101,SARATOGA,BURNT HILLS BALLSTON LAKE CENT,NORTHEASTERN NEW YORK,2010-2012,75,16%,63,13.50%,138,29.50%,MIDDLE/HIGH,SCHOOL DISTRICT,50 CYPRESS DR,SCOTIA,NY,12302,"(42.878, -73.9432)"
520302,SARATOGA,SHENENDEHOWA CENTRAL SCHOOL,NORTHEASTERN NEW YORK,2010-2012,443,15.60%,229,8.10%,672,23.70%,DISTRICT TOTAL,SCHOOL DISTRICT,5 CHELSEA PL,CLIFTON PARK,NY,12065,"(42.8692, -73.7712)"
520302,SARATOGA,SHENENDEHOWA CENTRAL SCHOOL,NORTHEASTERN NEW YORK,2010-2012,266,15.10%,120,6.80%,386,21.90%,ELEMENTARY,SCHOOL DISTRICT,5 CHELSEA PL,CLIFTON PARK,NY,12065,"(42.8692, -73.7712)"
520302,SARATOGA,SHENENDEHOWA CENTRAL SCHOOL,NORTHEASTERN NEW YORK,2010-2012,197,18.10%,109,10%,306,28.10%,MIDDLE/HIGH,SCHOOL DISTRICT,5 CHELSEA PL,CLIFTON PARK,NY,12065,"(42.8692, -73.7712)"
